Tumor type	Proportion treatment related mutations	Total treatment related mutations	AGING	CAPECITABINE/5-FU	CARBOPLATIN	CISPLATIN	OXALIPLATIN
Colon-Rectum	NA	NA	1777.48911995735	NA	NA	NA	NA
Colon-Rectum	NA	NA	1085.29821550404	NA	NA	NA	NA
Colon-Rectum	NA	NA	1806.4048762965	NA	NA	NA	NA
Colon-Rectum	NA	NA	2777.67069628008	NA	NA	NA	NA
Colon-Rectum	NA	NA	1920.82802693217	NA	NA	NA	NA
Colon-Rectum	NA	NA	1719.12924479339	NA	NA	NA	NA
Colon-Rectum	NA	NA	1881.41349930003	NA	NA	NA	NA
Colon-Rectum	NA	NA	1350.14004767236	NA	NA	NA	NA
Colon-Rectum	NA	NA	1584.1160215635	NA	NA	NA	NA
Colon-Rectum	NA	NA	1271.91462746983	NA	NA	NA	NA
Colon-Rectum	NA	NA	2015.81705163833	NA	NA	NA	NA
Colon-Rectum	NA	NA	1782.39479782334	NA	NA	NA	NA
Colon-Rectum	NA	NA	1135.49348916219	NA	NA	NA	NA
Colon-Rectum	NA	NA	1731.29079774382	NA	NA	NA	NA
Colon-Rectum	NA	NA	2524.83762728674	NA	NA	NA	NA
Colon-Rectum	NA	NA	1570.28676514535	NA	NA	NA	NA
Colon-Rectum	NA	NA	1492.68572093941	NA	NA	NA	NA
Colon-Rectum	NA	NA	2674.17238771959	NA	NA	NA	NA
Colon-Rectum	NA	NA	2016.86657144131	NA	NA	NA	NA
Colon-Rectum	NA	NA	563.882188405373	NA	NA	NA	NA
Colon-Rectum	NA	NA	1661.57860843326	NA	NA	NA	NA
Colon-Rectum	NA	NA	2132.55489856826	NA	NA	NA	NA
Colon-Rectum	NA	NA	1602.29401659315	NA	NA	NA	NA
Colon-Rectum	NA	NA	1613.52867289124	NA	NA	NA	NA
Colon-Rectum	NA	NA	1055.90864942269	NA	NA	NA	NA
Colon-Rectum	NA	NA	1999.37863965252	NA	NA	NA	NA
Colon-Rectum	NA	NA	1976.43224577833	NA	NA	NA	NA
Colon-Rectum	NA	NA	1176.00274500558	NA	NA	NA	NA
Colon-Rectum	NA	NA	2284.83677315072	NA	NA	NA	NA
Colon-Rectum	NA	NA	1562.84796583539	NA	NA	NA	NA
Colon-Rectum	NA	NA	1953.84453435313	NA	NA	NA	NA
Colon-Rectum	NA	NA	1590.33558029353	NA	NA	NA	NA
Colon-Rectum	NA	NA	1918.2547963909	NA	NA	NA	NA
Colon-Rectum	NA	NA	1346.23628529161	NA	NA	NA	NA
Colon-Rectum	NA	NA	2443.33665608844	NA	NA	NA	NA
Colon-Rectum	NA	NA	3180.08749980316	NA	NA	NA	NA
Colon-Rectum	NA	NA	144.336993857805	NA	NA	NA	NA
Colon-Rectum	NA	NA	1199.8115090546	NA	NA	NA	NA
Colon-Rectum	NA	NA	1970.45975059982	NA	NA	NA	NA
Colon-Rectum	NA	NA	1747.8178779401	NA	NA	NA	NA
Colon-Rectum	NA	NA	1534.79851227634	NA	NA	NA	NA
Colon-Rectum	NA	NA	1471.0569138505	NA	NA	NA	NA
Colon-Rectum	NA	NA	2404.55551823583	NA	NA	NA	NA
Colon-Rectum	NA	NA	1899.02813829425	NA	NA	NA	NA
Colon-Rectum	NA	NA	935.654689096307	NA	NA	NA	NA
Colon-Rectum	NA	NA	1964.15574069195	NA	NA	NA	NA
Colon-Rectum	NA	NA	1717.90678195866	NA	NA	NA	NA
Colon-Rectum	NA	NA	1727.34487776935	NA	NA	NA	NA
Colon-Rectum	NA	NA	1865.42755583597	NA	NA	NA	NA
Colon-Rectum	NA	NA	1557.98739034076	NA	NA	NA	NA
Colon-Rectum	NA	NA	1171.28552230965	NA	NA	NA	NA
Colon-Rectum	NA	NA	1753.88132646217	NA	NA	NA	NA
Colon-Rectum	NA	NA	1548.61460032871	NA	NA	NA	NA
Colon-Rectum	NA	NA	2015.64203149426	NA	NA	NA	NA
Colon-Rectum	NA	NA	2320.37563667748	NA	NA	NA	NA
Colon-Rectum	NA	NA	999.784584139863	NA	NA	NA	NA
Colon-Rectum	NA	NA	1797.11240988056	NA	NA	NA	NA
Colon-Rectum	NA	NA	1655.08558674885	NA	NA	NA	NA
Colon-Rectum	NA	NA	2221.94221987129	NA	NA	NA	NA
Colon-Rectum	NA	NA	2102.74984310102	NA	NA	NA	NA
Colon-Rectum	NA	NA	1244.48109613625	NA	NA	NA	NA
Colon-Rectum	NA	NA	1448.76253479469	NA	NA	NA	NA
Colon-Rectum	NA	NA	1464.58340088311	NA	NA	NA	NA
Colon-Rectum	NA	NA	1464.03311649531	NA	NA	NA	NA
Colon-Rectum	NA	NA	2194.8279541506	NA	NA	NA	NA
Colon-Rectum	NA	NA	2471.25521684371	NA	NA	NA	NA
Colon-Rectum	NA	NA	1268.33585028341	NA	NA	NA	NA
Colon-Rectum	NA	NA	3003.85473056477	NA	NA	NA	NA
Colon-Rectum	NA	NA	2159.80287329134	NA	NA	NA	NA
Colon-Rectum	NA	NA	1527.24504909942	NA	NA	NA	NA
Colon-Rectum	NA	NA	1181.22783647334	NA	NA	NA	NA
Colon-Rectum	NA	NA	2035.67494443928	NA	NA	NA	NA
Colon-Rectum	NA	NA	1604.81807112211	NA	NA	NA	NA
Colon-Rectum	NA	NA	1227.94435319215	NA	NA	NA	NA
Colon-Rectum	NA	NA	1761.16436718351	NA	NA	NA	NA
Colon-Rectum	NA	NA	73.7668811691345	NA	NA	NA	NA
Colon-Rectum	NA	NA	2340.49887981878	NA	NA	NA	NA
Colon-Rectum	NA	NA	3874.58266215364	NA	NA	NA	NA
Colon-Rectum	NA	NA	1910.95361705859	NA	NA	NA	NA
Colon-Rectum	NA	NA	1821.83825425231	NA	NA	NA	NA
Colon-Rectum	NA	NA	2321.62826236498	NA	NA	NA	NA
Colon-Rectum	NA	NA	2105.07348983779	NA	NA	NA	NA
Colon-Rectum	NA	NA	1687.93490014071	NA	NA	NA	NA
Colon-Rectum	NA	NA	1760.1373187151	NA	NA	NA	NA
Colon-Rectum	NA	NA	1424.86762905709	NA	NA	NA	NA
Colon-Rectum	NA	NA	1193.5581732552	NA	NA	NA	NA
Colon-Rectum	NA	NA	64.6411187105299	NA	NA	NA	NA
Colon-Rectum	NA	NA	2601.49475674904	NA	NA	NA	NA
Colon-Rectum	NA	NA	2691.62776224637	NA	NA	NA	NA
Colon-Rectum	NA	NA	2431.62819263518	NA	NA	NA	NA
Colon-Rectum	NA	NA	1667.02101916677	NA	NA	NA	NA
Colon-Rectum	NA	NA	1711.26158933956	NA	NA	NA	NA
Colon-Rectum	NA	NA	1877.93689076505	NA	NA	NA	NA
Colon-Rectum	NA	NA	1245.50498704711	NA	NA	NA	NA
Colon-Rectum	NA	NA	2230.46960292695	NA	NA	NA	NA
Colon-Rectum	NA	NA	1427.39945189855	NA	NA	NA	NA
Colon-Rectum	NA	NA	2453.56435960833	NA	NA	NA	NA
Colon-Rectum	NA	NA	1958.33310715757	NA	NA	NA	NA
Colon-Rectum	NA	NA	1581.9593984382	NA	NA	NA	NA
Colon-Rectum	NA	NA	1839.5903704631	NA	NA	NA	NA
Colon-Rectum	NA	NA	1031.17112558923	NA	NA	NA	NA
Colon-Rectum	NA	NA	1695.05556386798	NA	NA	NA	NA
Colon-Rectum	NA	NA	2499.22802100888	NA	NA	NA	NA
Colon-Rectum	NA	NA	1918.4365729403	NA	NA	NA	NA
Colon-Rectum	NA	NA	1818.14056280449	NA	NA	NA	NA
Colon-Rectum	NA	NA	2790.44537790439	NA	NA	NA	NA
Colon-Rectum	NA	NA	1122.64854091611	NA	NA	NA	NA
Colon-Rectum	NA	NA	2018.92447241858	NA	NA	NA	NA
Colon-Rectum	NA	NA	1443.87823514731	NA	NA	NA	NA
Colon-Rectum	NA	NA	955.711778048078	NA	NA	NA	NA
Colon-Rectum	NA	NA	1411.48107636941	NA	NA	NA	NA
Colon-Rectum	NA	NA	1057.20809410403	NA	NA	NA	NA
Colon-Rectum	NA	NA	1657.12905052158	NA	NA	NA	NA
Colon-Rectum	NA	NA	1364.53202611625	NA	NA	NA	NA
Colon-Rectum	NA	NA	1652.46338673794	NA	NA	NA	NA
Colon-Rectum	NA	NA	1786.35007948097	NA	NA	NA	NA
Colon-Rectum	NA	NA	1901.5691027751	NA	NA	NA	NA
Colon-Rectum	NA	NA	2402.13108162035	NA	NA	NA	NA
Colon-Rectum	NA	NA	2237.94720097213	NA	NA	NA	NA
Colon-Rectum	NA	NA	2377.16777953461	NA	NA	NA	NA
Colon-Rectum	NA	NA	3383.48034773495	NA	NA	NA	NA
Colon-Rectum	NA	NA	1025.08358430463	NA	NA	NA	NA
Colon-Rectum	NA	NA	1022.38306450442	NA	NA	NA	NA
Colon-Rectum	NA	NA	1783.29110376266	NA	NA	NA	NA
Colon-Rectum	NA	NA	1300.1191452694	NA	NA	NA	NA
Colon-Rectum	NA	NA	2042.60308001719	NA	NA	NA	NA
Colon-Rectum	NA	NA	1966.4929083626	NA	NA	NA	NA
Colon-Rectum	NA	NA	1487.62168597371	NA	NA	NA	NA
Colon-Rectum	NA	NA	1257.09073187279	NA	NA	NA	NA
Colon-Rectum	NA	NA	896.396249045914	NA	NA	NA	NA
Colon-Rectum	NA	NA	2647.54353541267	NA	NA	NA	NA
Colon-Rectum	NA	NA	1300.85487370167	NA	NA	NA	NA
Colon-Rectum	NA	NA	612.077734334164	NA	NA	NA	NA
Esophagus	NA	NA	1550.87359952582	NA	NA	NA	NA
Esophagus	NA	NA	729.776813199484	NA	NA	NA	NA
Esophagus	NA	NA	441.041606982748	NA	NA	NA	NA
Esophagus	NA	NA	707.443276748983	NA	NA	NA	NA
Esophagus	NA	NA	193.572147109559	NA	NA	NA	NA
Esophagus	NA	NA	228.536656920837	NA	NA	NA	NA
Esophagus	NA	NA	719.006304659712	NA	NA	NA	NA
Esophagus	NA	NA	1247.29508404622	NA	NA	NA	NA
Esophagus	NA	NA	972.77010996294	NA	NA	NA	NA
Esophagus	NA	NA	550.032209538635	NA	NA	NA	NA
Esophagus	NA	NA	637.017029305186	NA	NA	NA	NA
Esophagus	NA	NA	935.08347122078	NA	NA	NA	NA
Esophagus	NA	NA	1446.26106433042	NA	NA	NA	NA
Esophagus	NA	NA	752.354952396305	NA	NA	NA	NA
Esophagus	NA	NA	358.57086345191	NA	NA	NA	NA
Esophagus	NA	NA	253.901670223915	NA	NA	NA	NA
Esophagus	NA	NA	802.183488818954	NA	NA	NA	NA
Esophagus	NA	NA	630.007257267741	NA	NA	NA	NA
Esophagus	NA	NA	407.605792547741	NA	NA	NA	NA
Esophagus	NA	NA	750.602405479604	NA	NA	NA	NA
Esophagus	NA	NA	515.271017057712	NA	NA	NA	NA
Esophagus	NA	NA	347.96106641725	NA	NA	NA	NA
Esophagus	NA	NA	1433.97911315807	NA	NA	NA	NA
Esophagus	NA	NA	528.18612284913	NA	NA	NA	NA
Esophagus	NA	NA	800.4559715358	NA	NA	NA	NA
Esophagus	NA	NA	875.974548918795	NA	NA	NA	NA
Esophagus	NA	NA	1093.09028733623	NA	NA	NA	NA
Esophagus	NA	NA	771.264279485352	NA	NA	NA	NA
Esophagus	NA	NA	543.933189054183	NA	NA	NA	NA
Esophagus	NA	NA	453.962499576366	NA	NA	NA	NA
Esophagus	NA	NA	244.55517367437	NA	NA	NA	NA
Esophagus	NA	NA	416.473897696862	NA	NA	NA	NA
Esophagus	NA	NA	588.842742604635	NA	NA	NA	NA
Esophagus	NA	NA	936.719530628446	NA	NA	NA	NA
Esophagus	NA	NA	706.80116412027	NA	NA	NA	NA
Esophagus	NA	NA	408.310950720002	NA	NA	NA	NA
Esophagus	NA	NA	554.854525408772	NA	NA	NA	NA
Esophagus	NA	NA	1067.36356509892	NA	NA	NA	NA
Esophagus	NA	NA	631.174570107834	NA	NA	NA	NA
Esophagus	NA	NA	151.800920094844	NA	NA	NA	NA
Esophagus	NA	NA	414.437435914302	NA	NA	NA	NA
Esophagus	NA	NA	980.01862224538	NA	NA	NA	NA
Esophagus	NA	NA	714.657515418682	NA	NA	NA	NA
Esophagus	NA	NA	462.839750134494	NA	NA	NA	NA
Esophagus	NA	NA	1172.04440851416	NA	NA	NA	NA
Esophagus	NA	NA	714.736507646124	NA	NA	NA	NA
Esophagus	NA	NA	1025.45242543206	NA	NA	NA	NA
Esophagus	NA	NA	543.130992082007	NA	NA	NA	NA
Esophagus	NA	NA	627.089451963875	NA	NA	NA	NA
Esophagus	NA	NA	759.156199593126	NA	NA	NA	NA
Esophagus	NA	NA	527.630790315425	NA	NA	NA	NA
Esophagus	NA	NA	1284.76311814554	NA	NA	NA	NA
Esophagus	NA	NA	459.010903944997	NA	NA	NA	NA
Esophagus	NA	NA	262.755399860877	NA	NA	NA	NA
Esophagus	NA	NA	1269.18429026496	NA	NA	NA	NA
Esophagus	NA	NA	465.593218003477	NA	NA	NA	NA
Esophagus	NA	NA	618.826563761046	NA	NA	NA	NA
Esophagus	NA	NA	963.6929869849	NA	NA	NA	NA
Lung	NA	NA	326.227457948387	NA	NA	NA	NA
Lung	NA	NA	496.446881574923	NA	NA	NA	NA
Lung	NA	NA	417.372049465787	NA	NA	NA	NA
Lung	NA	NA	167.199061737215	NA	NA	NA	NA
Lung	NA	NA	157.588415852433	NA	NA	NA	NA
Lung	NA	NA	542.410721100053	NA	NA	NA	NA
Lung	NA	NA	344.877910013447	NA	NA	NA	NA
Lung	NA	NA	177.439981355937	NA	NA	NA	NA
Lung	NA	NA	171.92524633967	NA	NA	NA	NA
Lung	NA	NA	557.493309962474	NA	NA	NA	NA
Lung	NA	NA	493.999188178185	NA	NA	NA	NA
Lung	NA	NA	213.321561452951	NA	NA	NA	NA
Lung	NA	NA	418.365512790454	NA	NA	NA	NA
Lung	NA	NA	699.921705382609	NA	NA	NA	NA
Lung	NA	NA	127.032629150097	NA	NA	NA	NA
Lung	NA	NA	296.278265542475	NA	NA	NA	NA
Lung	NA	NA	856.038968343541	NA	NA	NA	NA
Lung	NA	NA	426.840989875903	NA	NA	NA	NA
Lung	NA	NA	396.572293673348	NA	NA	NA	NA
Lung	NA	NA	507.095134292617	NA	NA	NA	NA
Lung	NA	NA	405.573287876056	NA	NA	NA	NA
Lung	NA	NA	153.308440879526	NA	NA	NA	NA
Lung	NA	NA	506.547380287509	NA	NA	NA	NA
Lung	NA	NA	176.971897788397	NA	NA	NA	NA
Lung	NA	NA	991.690164190492	NA	NA	NA	NA
Lung	NA	NA	247.405800261728	NA	NA	NA	NA
Lung	NA	NA	142.467603116582	NA	NA	NA	NA
Lung	NA	NA	435.668077019643	NA	NA	NA	NA
Lung	NA	NA	173.862621334637	NA	NA	NA	NA
Lung	NA	NA	374.42442338725	NA	NA	NA	NA
Lung	NA	NA	199.074886413133	NA	NA	NA	NA
Lung	NA	NA	71.9932705392376	NA	NA	NA	NA
Lung	NA	NA	355.963186336353	NA	NA	NA	NA
Lung	NA	NA	604.97101096184	NA	NA	NA	NA
Lung	NA	NA	442.920757883628	NA	NA	NA	NA
Lung	NA	NA	257.782974375814	NA	NA	NA	NA
Lung	NA	NA	301.453097007582	NA	NA	NA	NA
Lung	NA	NA	347.362215143266	NA	NA	NA	NA
Lung	NA	NA	588.11547790043	NA	NA	NA	NA
Lung	NA	NA	246.169570017037	NA	NA	NA	NA
Lung	NA	NA	241.081510564832	NA	NA	NA	NA
Lung	NA	NA	216.841222408032	NA	NA	NA	NA
Lung	NA	NA	143.654392936211	NA	NA	NA	NA
Lung	NA	NA	275.800122484078	NA	NA	NA	NA
Lung	NA	NA	261.676113690801	NA	NA	NA	NA
Lung	NA	NA	127.693543469888	NA	NA	NA	NA
Lung	NA	NA	390.472027510595	NA	NA	NA	NA
Lung	NA	NA	550.70494448995	NA	NA	NA	NA
Lung	NA	NA	163.690070271022	NA	NA	NA	NA
Lung	NA	NA	340.650359260661	NA	NA	NA	NA
Lung	NA	NA	266.09784706176	NA	NA	NA	NA
Lung	NA	NA	50.1685153286626	NA	NA	NA	NA
Lung	NA	NA	791.717149602694	NA	NA	NA	NA
Lung	NA	NA	40.3562071303924	NA	NA	NA	NA
Lung	NA	NA	268.355878639598	NA	NA	NA	NA
Lung	NA	NA	127.122422701504	NA	NA	NA	NA
Lung	NA	NA	1.15442478588125E-175	NA	NA	NA	NA
Lung	NA	NA	593.235449567479	NA	NA	NA	NA
Lung	NA	NA	716.436783439943	NA	NA	NA	NA
Lung	NA	NA	289.543482616094	NA	NA	NA	NA
Lung	NA	NA	223.934294069738	NA	NA	NA	NA
Lung	NA	NA	216.880195756716	NA	NA	NA	NA
Lung	NA	NA	464.472839168896	NA	NA	NA	NA
Lung	NA	NA	144.980937362235	NA	NA	NA	NA
Lung	NA	NA	49.0249864693882	NA	NA	NA	NA
Lung	NA	NA	157.821032886149	NA	NA	NA	NA
Lung	NA	NA	1261.11763036835	NA	NA	NA	NA
Lung	NA	NA	223.534819804547	NA	NA	NA	NA
Lung	NA	NA	656.241000236541	NA	NA	NA	NA
Lung	NA	NA	99.2896220573642	NA	NA	NA	NA
Lung	NA	NA	222.180319524811	NA	NA	NA	NA
Lung	NA	NA	79.3768442734355	NA	NA	NA	NA
Lung	NA	NA	273.733266311655	NA	NA	NA	NA
Lung	NA	NA	564.970925350798	NA	NA	NA	NA
Lung	NA	NA	300.078922279278	NA	NA	NA	NA
Lung	NA	NA	1.25624203268038E-075	NA	NA	NA	NA
Lung	NA	NA	360.279592874779	NA	NA	NA	NA
Lung	NA	NA	602.621065844207	NA	NA	NA	NA
Lung	NA	NA	16.2901121461782	NA	NA	NA	NA
Lung	NA	NA	122.453183512715	NA	NA	NA	NA
Lung	NA	NA	279.784316677661	NA	NA	NA	NA
Lung	NA	NA	499.487629769851	NA	NA	NA	NA
Lung	NA	NA	281.910644297903	NA	NA	NA	NA
Lung	NA	NA	212.376079422325	NA	NA	NA	NA
Lung	NA	NA	396.521948083742	NA	NA	NA	NA
Lung	NA	NA	606.005064898915	NA	NA	NA	NA
Lung	NA	NA	529.600980325702	NA	NA	NA	NA
Lung	NA	NA	223.773155411537	NA	NA	NA	NA
Lung	NA	NA	64.2290643863481	NA	NA	NA	NA
Lung	NA	NA	216.023241172751	NA	NA	NA	NA
Lung	NA	NA	606.247053528593	NA	NA	NA	NA
Lung	NA	NA	460.624163043291	NA	NA	NA	NA
Lung	NA	NA	525.714307500427	NA	NA	NA	NA
Lung	NA	NA	484.946880170635	NA	NA	NA	NA
Lung	NA	NA	320.257521464876	NA	NA	NA	NA
Lung	NA	NA	82.9922719280183	NA	NA	NA	NA
Lung	NA	NA	326.201723970183	NA	NA	NA	NA
Lung	NA	NA	40.931075330373	NA	NA	NA	NA
Lung	NA	NA	618.162792443982	NA	NA	NA	NA
Lung	NA	NA	596.359918230657	NA	NA	NA	NA
Lung	NA	NA	172.471351672998	NA	NA	NA	NA
Lung	NA	NA	177.42648510819	NA	NA	NA	NA
Lung	NA	NA	58.1705246203934	NA	NA	NA	NA
Lung	NA	NA	548.585652162061	NA	NA	NA	NA
Lung	NA	NA	227.600980881241	NA	NA	NA	NA
Lung	NA	NA	487.1856289261	NA	NA	NA	NA
Lung	NA	NA	4.68987099841526E-058	NA	NA	NA	NA
Lung	NA	NA	2306.70011777218	NA	NA	NA	NA
Lung	NA	NA	849.536984259416	NA	NA	NA	NA
Lung	NA	NA	208.41069265274	NA	NA	NA	NA
Lung	NA	NA	568.104626180539	NA	NA	NA	NA
Lung	NA	NA	218.461852902527	NA	NA	NA	NA
Lung	NA	NA	246.648546991457	NA	NA	NA	NA
Lung	NA	NA	107.242834549194	NA	NA	NA	NA
Lung	NA	NA	426.430393643246	NA	NA	NA	NA
Lung	NA	NA	162.358950404965	NA	NA	NA	NA
Lung	NA	NA	112.483199739426	NA	NA	NA	NA
Lung	NA	NA	270.777068226938	NA	NA	NA	NA
Lung	NA	NA	70.7904905827786	NA	NA	NA	NA
Lung	NA	NA	206.819825376498	NA	NA	NA	NA
Lung	NA	NA	324.423904224077	NA	NA	NA	NA
Lung	NA	NA	214.775028891965	NA	NA	NA	NA
Lung	NA	NA	460.931673050186	NA	NA	NA	NA
Lung	NA	NA	368.89611302622	NA	NA	NA	NA
Lung	NA	NA	602.221928114458	NA	NA	NA	NA
Lung	NA	NA	403.10007126396	NA	NA	NA	NA
Lung	NA	NA	250.476668270009	NA	NA	NA	NA
Lung	NA	NA	214.520427198148	NA	NA	NA	NA
Lung	NA	NA	329.956519713567	NA	NA	NA	NA
Lung	NA	NA	576.098395676906	NA	NA	NA	NA
Lung	NA	NA	443.71885806623	NA	NA	NA	NA
Lung	NA	NA	423.394399916978	NA	NA	NA	NA
Lung	NA	NA	117.296584822779	NA	NA	NA	NA
Lung	NA	NA	311.994358832558	NA	NA	NA	NA
Lung	NA	NA	228.371093187374	NA	NA	NA	NA
Lung	NA	NA	213.252522793664	NA	NA	NA	NA
Lung	NA	NA	218.27225419058	NA	NA	NA	NA
Lung	NA	NA	133.867717618469	NA	NA	NA	NA
Lung	NA	NA	312.238020877982	NA	NA	NA	NA
Lung	NA	NA	186.900892164054	NA	NA	NA	NA
Lung	NA	NA	263.183811296855	NA	NA	NA	NA
Ovary	NA	NA	426.288976571708	NA	NA	NA	NA
Ovary	NA	NA	191.393126869254	NA	NA	NA	NA
Ovary	NA	NA	301.757510433266	NA	NA	NA	NA
Ovary	NA	NA	245.369176062142	NA	NA	NA	NA
Ovary	NA	NA	139.523214495805	NA	NA	NA	NA
Ovary	NA	NA	441.087591301225	NA	NA	NA	NA
Ovary	NA	NA	191.246481900029	NA	NA	NA	NA
Ovary	NA	NA	208.741405593861	NA	NA	NA	NA
Ovary	NA	NA	478.44124198673	NA	NA	NA	NA
Ovary	NA	NA	645.305868156784	NA	NA	NA	NA
Ovary	NA	NA	169.260801210367	NA	NA	NA	NA
Ovary	NA	NA	482.024395877139	NA	NA	NA	NA
Ovary	NA	NA	353.765358861704	NA	NA	NA	NA
Ovary	NA	NA	498.559095072526	NA	NA	NA	NA
Ovary	NA	NA	60.9441390846141	NA	NA	NA	NA
Ovary	NA	NA	207.278717874365	NA	NA	NA	NA
Ovary	NA	NA	127.551647363738	NA	NA	NA	NA
Ovary	NA	NA	108.548946602437	NA	NA	NA	NA
Ovary	NA	NA	469.896463404051	NA	NA	NA	NA
Ovary	NA	NA	180.024066620711	NA	NA	NA	NA
Ovary	NA	NA	113.165467254003	NA	NA	NA	NA
Ovary	NA	NA	144.453381189766	NA	NA	NA	NA
Ovary	NA	NA	413.183902014728	NA	NA	NA	NA
Ovary	NA	NA	187.829079271562	NA	NA	NA	NA
Ovary	NA	NA	106.548995568748	NA	NA	NA	NA
Ovary	NA	NA	193.661487666467	NA	NA	NA	NA
Ovary	NA	NA	496.981900236363	NA	NA	NA	NA
Ovary	NA	NA	413.676709886717	NA	NA	NA	NA
Ovary	NA	NA	279.408224859563	NA	NA	NA	NA
Ovary	NA	NA	188.204020240628	NA	NA	NA	NA
Ovary	NA	NA	416.548607767564	NA	NA	NA	NA
Urinary-tract	NA	NA	401.796885697018	NA	NA	NA	NA
Urinary-tract	NA	NA	525.698550469617	NA	NA	NA	NA
Urinary-tract	NA	NA	500.338725355029	NA	NA	NA	NA
Urinary-tract	NA	NA	590.796314002419	NA	NA	NA	NA
Urinary-tract	NA	NA	261.066717540883	NA	NA	NA	NA
Urinary-tract	NA	NA	238.443530750106	NA	NA	NA	NA
Urinary-tract	NA	NA	670.083460736996	NA	NA	NA	NA
Urinary-tract	NA	NA	360.174013526457	NA	NA	NA	NA
Urinary-tract	NA	NA	328.150059593585	NA	NA	NA	NA
Urinary-tract	NA	NA	657.621627603107	NA	NA	NA	NA
Urinary-tract	NA	NA	492.126004471657	NA	NA	NA	NA
Urinary-tract	NA	NA	129.843276151353	NA	NA	NA	NA
Urinary-tract	NA	NA	379.814579923927	NA	NA	NA	NA
Urinary-tract	NA	NA	571.74168382027	NA	NA	NA	NA
Urinary-tract	NA	NA	400.74770995658	NA	NA	NA	NA
Urinary-tract	NA	NA	322.869721772127	NA	NA	NA	NA
Urinary-tract	NA	NA	616.959442585981	NA	NA	NA	NA
Urinary-tract	NA	NA	640.699437051813	NA	NA	NA	NA
Urinary-tract	NA	NA	497.16658086896	NA	NA	NA	NA
Urinary-tract	NA	NA	500.202281171396	NA	NA	NA	NA
Urinary-tract	NA	NA	292.523504759485	NA	NA	NA	NA
Urinary-tract	NA	NA	427.055757922783	NA	NA	NA	NA
Urinary-tract	NA	NA	356.074656662041	NA	NA	NA	NA
Urinary-tract	NA	NA	750.264770738189	NA	NA	NA	NA
Urinary-tract	NA	NA	12212.1410943747	NA	NA	NA	NA
Urinary-tract	NA	NA	457.804084948398	NA	NA	NA	NA
Urinary-tract	NA	NA	711.713918542838	NA	NA	NA	NA
Urinary-tract	NA	NA	233.569094104669	NA	NA	NA	NA
Urinary-tract	NA	NA	509.933217096626	NA	NA	NA	NA
Urinary-tract	NA	NA	153.888445215314	NA	NA	NA	NA
Urinary-tract	NA	NA	488.098945992042	NA	NA	NA	NA
Urinary-tract	NA	NA	400.024850638954	NA	NA	NA	NA
Urinary-tract	NA	NA	127.116933159754	NA	NA	NA	NA
Urinary-tract	NA	NA	206.410811760311	NA	NA	NA	NA
Urinary-tract	NA	NA	536.654814850305	NA	NA	NA	NA
Urinary-tract	NA	NA	932.20992422102	NA	NA	NA	NA
Urinary-tract	NA	NA	547.78959888952	NA	NA	NA	NA
Urinary-tract	NA	NA	665.447243140682	NA	NA	NA	NA
Urinary-tract	NA	NA	407.564565530124	NA	NA	NA	NA
Urinary-tract	NA	NA	248.808723828003	NA	NA	NA	NA
Urinary-tract	NA	NA	226.156710598634	NA	NA	NA	NA
Urinary-tract	NA	NA	592.823067248316	NA	NA	NA	NA
Urinary-tract	NA	NA	664.206310725551	NA	NA	NA	NA
Urinary-tract	NA	NA	394.149232270173	NA	NA	NA	NA
Urinary-tract	NA	NA	728.414213802875	NA	NA	NA	NA
Urinary-tract	NA	NA	229.05708947996	NA	NA	NA	NA
Urinary-tract	NA	NA	508.220113175731	NA	NA	NA	NA
Urinary-tract	NA	NA	681.149145847031	NA	NA	NA	NA
Urinary-tract	NA	NA	268.854802797071	NA	NA	NA	NA
Urinary-tract	NA	NA	427.172402084936	NA	NA	NA	NA
Urinary-tract	NA	NA	488.527988632837	NA	NA	NA	NA
Urinary-tract	NA	NA	519.774071284142	NA	NA	NA	NA
Urinary-tract	NA	NA	421.843754337023	NA	NA	NA	NA
Urinary-tract	NA	NA	419.23783485113	NA	NA	NA	NA
Urinary-tract	NA	NA	488.818631313533	NA	NA	NA	NA
Urinary-tract	NA	NA	631.914494917909	NA	NA	NA	NA
Urinary-tract	NA	NA	383.930690439009	NA	NA	NA	NA
Uterus	NA	NA	444.989625487087	NA	NA	NA	NA
Uterus	NA	NA	248.433770998875	NA	NA	NA	NA
Uterus	NA	NA	670.189340456079	NA	NA	NA	NA
Uterus	NA	NA	442.613539642415	NA	NA	NA	NA
Uterus	NA	NA	367.495327468294	NA	NA	NA	NA
Uterus	NA	NA	909.539816828386	NA	NA	NA	NA
Uterus	NA	NA	326.887991280383	NA	NA	NA	NA
Uterus	NA	NA	328.172036939249	NA	NA	NA	NA
Uterus	NA	NA	455.42066720031	NA	NA	NA	NA
Uterus	NA	NA	175.697160183529	NA	NA	NA	NA
Uterus	NA	NA	1013.00943099865	NA	NA	NA	NA
Uterus	NA	NA	1184.64180435828	NA	NA	NA	NA
Uterus	NA	NA	442.042143371434	NA	NA	NA	NA
Uterus	NA	NA	894.800183241849	NA	NA	NA	NA
Uterus	NA	NA	339.127042348627	NA	NA	NA	NA
Uterus	NA	NA	713.712916878395	NA	NA	NA	NA
Uterus	NA	NA	627.4384946715	NA	NA	NA	NA
Uterus	NA	NA	572.80977458845	NA	NA	NA	NA
